"Time","Value","Units","Var","EPU","SOE 2018"
2017,-73.157222,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.560475,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.194906,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.704751,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.0825,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.77731,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.556069,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.6504,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.488611,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.660336,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.036111,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.101785,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.339167,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.356389,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.738611,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.459193,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.868056,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.908056,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.829478,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.872465,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.201111,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.968333,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.39,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.447139,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.700235,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.615833,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.392207,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.426667,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.718615,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.158386,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.6853,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.141389,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.121451,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.501984,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.867095,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.049132,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.715104,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.767638,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.82301,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.590908,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.727753,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.562696,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.775556,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.708889,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.958345,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.184345,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.843056,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.243333,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.510556,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.347225,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.354722,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.281667,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.5875,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.666667,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.64559,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.714703,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.650732,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.433914,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.306667,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.098056,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.370235,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.763333,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.64656,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.468056,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.721908,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.706794,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.377248,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-72.924176,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.899167,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.778056,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.866667,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.95,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.966667,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.7975,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-74.15,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.523056,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-73.774578,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.047222,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.212749,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.131971,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.712852,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.584731,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.425058,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.623611,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.799872,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.347198,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.441241,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.52044,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.666681,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.271944,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.300519,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.891153,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.520994,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.840447,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.442283,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.407825,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.6657,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.379167,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.966497,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.386556,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.354473,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.344506,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.327846,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.924055,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.372458,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.322421,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.230224,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.306373,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.338403,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.389263,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.359205,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.465576,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.408442,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.334419,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.149808,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.395364,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.624078,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.58194,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.302343,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.526617,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.497222,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.287477,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.399054,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.096667,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.283582,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.345556,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.833227,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.128534,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.636372,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.478976,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.386389,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.2872,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.205278,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.418424,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.444167,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.764167,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.38,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.240088,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.295823,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.144392,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.157874,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.518596,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.553232,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.313209,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.680182,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.152574,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.576557,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.48203,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.269976,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.175658,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.413992,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.257162,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.568753,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.741667,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.242482,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.605423,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.561089,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.340349,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.858611,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.589478,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.428333,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.575185,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.285556,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.210493,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.301684,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.260556,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.749444,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.716389,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.653889,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.199147,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.346111,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.191254,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.298611,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.302511,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.268299,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.29015,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.312203,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.736768,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.222587,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.343855,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.11289,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.674606,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.593798,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.759175,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.796501,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.14461,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.618611,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.503525,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.27318,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.178884,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.496163,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.583889,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.833274,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.859444,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.356322,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.320577,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.231442,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.574722,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.265556,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.978333,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.69,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.242848,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.761051,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.187699,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.801675,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.232099,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.389444,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.663647,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.740451,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.285895,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.235684,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.114871,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.449555,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.315906,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.5475,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.499647,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.690843,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.959571,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.073333,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.086389,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.434627,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.051389,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.259278,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.154153,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.123991,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.331887,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.00424,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.881389,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.806596,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-75.92243,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.004331,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.276111,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.296041,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.260344,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.261423,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.386944,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-77.423578,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.650098,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.827778,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-78.159722,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.433333,"lat/lon","choropleth longitude MAB","MAB","N"
2017,-76.275278,"lat/lon","choropleth longitude MAB","MAB","N"
2017,41.344114,"lat/lon","choropleth latitude NE","NE","N"
2017,41.609703,"lat/lon","choropleth latitude NE","NE","N"
2017,41.372748,"lat/lon","choropleth latitude NE","NE","N"
2017,41.166944,"lat/lon","choropleth latitude NE","NE","N"
2017,41.216034,"lat/lon","choropleth latitude NE","NE","N"
2017,41.502605,"lat/lon","choropleth latitude NE","NE","N"
2017,41.278611,"lat/lon","choropleth latitude NE","NE","N"
2017,41.385483,"lat/lon","choropleth latitude NE","NE","N"
2017,41.401756,"lat/lon","choropleth latitude NE","NE","N"
2017,41.078611,"lat/lon","choropleth latitude NE","NE","N"
2017,41.320556,"lat/lon","choropleth latitude NE","NE","N"
2017,41.481667,"lat/lon","choropleth latitude NE","NE","N"
2017,41.575833,"lat/lon","choropleth latitude NE","NE","N"
2017,41.276111,"lat/lon","choropleth latitude NE","NE","N"
2017,41.2492,"lat/lon","choropleth latitude NE","NE","N"
2017,41.35,"lat/lon","choropleth latitude NE","NE","N"
2017,41.314416,"lat/lon","choropleth latitude NE","NE","N"
2017,41.606881,"lat/lon","choropleth latitude NE","NE","N"
2017,41.593705,"lat/lon","choropleth latitude NE","NE","N"
2017,41.353564,"lat/lon","choropleth latitude NE","NE","N"
2017,41.536766,"lat/lon","choropleth latitude NE","NE","N"
2017,41.562222,"lat/lon","choropleth latitude NE","NE","N"
2017,41.485833,"lat/lon","choropleth latitude NE","NE","N"
2017,41.308056,"lat/lon","choropleth latitude NE","NE","N"
2017,41.413889,"lat/lon","choropleth latitude NE","NE","N"
2017,41.327778,"lat/lon","choropleth latitude NE","NE","N"
2017,41.381734,"lat/lon","choropleth latitude NE","NE","N"
2017,41.1175,"lat/lon","choropleth latitude NE","NE","N"
2017,41.524167,"lat/lon","choropleth latitude NE","NE","N"
2017,41.385375,"lat/lon","choropleth latitude NE","NE","N"
2017,41.282672,"lat/lon","choropleth latitude NE","NE","N"
2017,41.338004,"lat/lon","choropleth latitude NE","NE","N"
2017,41.572778,"lat/lon","choropleth latitude NE","NE","N"
2017,41.281389,"lat/lon","choropleth latitude NE","NE","N"
2017,41.316389,"lat/lon","choropleth latitude NE","NE","N"
2017,41.053333,"lat/lon","choropleth latitude NE","NE","N"
2017,41.184444,"lat/lon","choropleth latitude NE","NE","N"
2017,41.242778,"lat/lon","choropleth latitude NE","NE","N"
2017,41.558204,"lat/lon","choropleth latitude NE","NE","N"
2017,41.270556,"lat/lon","choropleth latitude NE","NE","N"
2017,41.141389,"lat/lon","choropleth latitude NE","NE","N"
2017,41.188144,"lat/lon","choropleth latitude NE","NE","N"
2017,41.252778,"lat/lon","choropleth latitude NE","NE","N"
2017,41.141111,"lat/lon","choropleth latitude NE","NE","N"
2017,41.026389,"lat/lon","choropleth latitude NE","NE","N"
2017,41.3325,"lat/lon","choropleth latitude NE","NE","N"
2017,41.3025,"lat/lon","choropleth latitude NE","NE","N"
2017,41.403056,"lat/lon","choropleth latitude NE","NE","N"
2017,41.595,"lat/lon","choropleth latitude NE","NE","N"
2017,41.385556,"lat/lon","choropleth latitude NE","NE","N"
2017,41.453056,"lat/lon","choropleth latitude NE","NE","N"
2017,41.353333,"lat/lon","choropleth latitude NE","NE","N"
2017,41.477222,"lat/lon","choropleth latitude NE","NE","N"
2017,41.291667,"lat/lon","choropleth latitude NE","NE","N"
2017,41.285278,"lat/lon","choropleth latitude NE","NE","N"
2017,41.421667,"lat/lon","choropleth latitude NE","NE","N"
2017,41.279444,"lat/lon","choropleth latitude NE","NE","N"
2017,41.288889,"lat/lon","choropleth latitude NE","NE","N"
2017,41.395833,"lat/lon","choropleth latitude NE","NE","N"
2017,41.279444,"lat/lon","choropleth latitude NE","NE","N"
2017,41.222222,"lat/lon","choropleth latitude NE","NE","N"
2017,41.3275,"lat/lon","choropleth latitude NE","NE","N"
2017,41.481389,"lat/lon","choropleth latitude NE","NE","N"
2017,41.456944,"lat/lon","choropleth latitude NE","NE","N"
2017,41.544722,"lat/lon","choropleth latitude NE","NE","N"
2017,41.575556,"lat/lon","choropleth latitude NE","NE","N"
2017,41.353056,"lat/lon","choropleth latitude NE","NE","N"
2017,41.439722,"lat/lon","choropleth latitude NE","NE","N"
2017,41.603889,"lat/lon","choropleth latitude NE","NE","N"
